3.0,35.405099,0.5,1.0,0.0,0.0,35.405099
3.0,17.904723,1.0,1.0,0.0,0.0,17.904723
3.0,16.96948,1.0,0.5,0.0,0.0,16.96948
1.0,18.577571,0.0,0.0,0.0,0.0,18.577571
2.0,17.160824,0.5,1.0,0.0,0.0,17.160824
3.0,17.147404,1.0,1.0,0.0,0.0,17.147404
4.0,17.039695,0.0,0.0,0.0,0.0,17.039695
5.0,17.038476,0.0,0.0,0.0,0.0,17.038476
6.0,17.053405,0.0,0.0,0.0,0.0,17.053405
7.0,17.084106,0.0,0.0,0.0,0.0,17.084106
8.0,17.966635,0.0,0.0,0.0,0.0,17.966635
9.0,17.994586,0.0,0.0,0.0,0.0,17.994586
10.0,18.100843,0.0,0.0,0.0,0.0,18.100843
1.0,28.92785,0.0,0.0,0.0,0.0,28.92785
2.0,27.761109,0.0,0.0,0.0,0.0,27.761109
3.0,27.714495,1.0,1.0,0.0,0.0,27.714495
4.0,28.171178,1.0,1.0,0.0,0.0,28.171178
