1.0,118.76612,0.541666666667,0.40625,0.0,1.0,58.76612
2.0,106.723327,0.548387096774,0.586206896552,0.0,1.0,46.723327
3.0,79.503847,0.391304347826,0.391304347826,0.0,1.0,19.503847
4.0,57.742357,0.380952380952,0.307692307692,0.0,0.0,57.742357
5.0,46.843602,0.590909090909,0.40625,0.0,0.0,46.843602
6.0,47.202634,0.666666666667,0.275862068966,0.0,0.0,47.202634
7.0,47.409821,0.461538461538,0.260869565217,0.0,0.0,47.409821
8.0,53.028987,0.428571428571,0.115384615385,0.0,0.0,53.028987
9.0,47.076344,0.636363636364,0.21875,0.0,0.0,47.076344
10.0,47.074739,0.545454545455,0.206896551724,0.0,0.0,47.074739
11.0,95.918989,0.583333333333,0.304347826087,0.0,1.0,35.918989
12.0,46.867414,0.923076923077,0.461538461538,0.0,0.0,46.867414
13.0,61.418744,1.0,0.15625,0.0,1.0,1.418744
14.0,46.87386,0.444444444444,0.137931034483,0.0,0.0,46.87386
15.0,47.959374,0.533333333333,0.347826086957,0.0,0.0,47.959374
16.0,46.869825,0.55,0.423076923077,0.0,0.0,46.869825
17.0,46.840501,0.7,0.21875,0.0,0.0,46.840501
18.0,46.758207,0.714285714286,0.172413793103,0.0,0.0,46.758207
19.0,47.693874,0.454545454545,0.217391304348,0.0,0.0,47.693874
20.0,47.064934,0.6,0.115384615385,0.0,0.0,47.064934
21.0,75.548174,1.0,0.15625,0.0,1.0,15.548174
22.0,47.577803,0.0,0.0,0.0,0.0,47.577803
23.0,50.022939,0.0,0.0,0.0,0.0,50.022939
24.0,47.037771,0.25,0.0384615384615,0.0,0.0,47.037771
25.0,47.291796,0.8,0.125,0.0,0.0,47.291796
26.0,49.055162,0.777777777778,0.241379310345,0.0,0.0,49.055162
27.0,47.453863,0.47619047619,0.434782608696,0.0,0.0,47.453863
28.0,47.406927,0.368421052632,0.269230769231,0.0,0.0,47.406927
29.0,47.105409,0.777777777778,0.65625,0.0,0.0,47.105409
30.0,47.300491,0.6,0.310344827586,0.0,0.0,47.300491
31.0,73.560747,0.473684210526,0.391304347826,0.0,1.0,13.560747
32.0,47.33357,0.666666666667,0.384615384615,0.0,0.0,47.33357
33.0,47.16619,0.470588235294,0.25,0.0,0.0,47.16619
34.0,47.190364,0.714285714286,0.344827586207,0.0,0.0,47.190364
35.0,47.252197,0.44,0.478260869565,0.0,0.0,47.252197
36.0,47.098112,0.428571428571,0.230769230769,0.0,0.0,47.098112
37.0,47.422824,0.75,0.28125,0.0,0.0,47.422824
38.0,47.381168,0.666666666667,0.206896551724,0.0,0.0,47.381168
39.0,47.429399,0.285714285714,0.0869565217391,0.0,0.0,47.429399
40.0,47.382365,0.705882352941,0.461538461538,0.0,0.0,47.382365
41.0,72.332079,0.692307692308,0.28125,0.0,1.0,12.332079
42.0,49.824974,0.625,0.344827586207,0.0,0.0,49.824974
43.0,47.876404,0.588235294118,0.434782608696,0.0,0.0,47.876404
44.0,47.53368,0.533333333333,0.307692307692,0.0,0.0,47.53368
45.0,47.641022,0.681818181818,0.46875,0.0,0.0,47.641022
46.0,47.745643,0.538461538462,0.241379310345,0.0,0.0,47.745643
47.0,47.552557,0.272727272727,0.130434782609,0.0,0.0,47.552557
48.0,47.525196,0.52380952381,0.423076923077,0.0,0.0,47.525196
49.0,47.651176,0.571428571429,0.25,0.0,0.0,47.651176
50.0,47.716668,0.666666666667,0.206896551724,0.0,0.0,47.716668
51.0,70.095655,0.454545454545,0.217391304348,0.0,1.0,10.095655
52.0,48.075396,0.541666666667,0.5,0.0,0.0,48.075396
53.0,48.229368,0.6,0.5625,0.0,0.0,48.229368
54.0,48.639548,0.567567567568,0.724137931034,0.0,0.0,48.639548
55.0,48.742274,0.407407407407,0.478260869565,0.0,0.0,48.742274
56.0,48.805539,0.516129032258,0.615384615385,0.0,0.0,48.805539
57.0,48.028129,0.6,0.5625,0.0,0.0,48.028129
58.0,52.701105,0.428571428571,0.310344827586,0.0,0.0,52.701105
59.0,48.186808,0.571428571429,0.521739130435,0.0,0.0,48.186808
60.0,48.927922,0.6,0.461538461538,0.0,0.0,48.927922
61.0,71.767211,0.4,0.125,0.0,1.0,11.767211
62.0,48.282797,1.0,0.379310344828,0.0,0.0,48.282797
63.0,48.634191,0.307692307692,0.173913043478,0.0,0.0,48.634191
64.0,49.358121,0.3125,0.192307692308,0.0,0.0,49.358121
65.0,49.265727,0.625,0.46875,0.0,0.0,49.265727
66.0,49.159299,0.545454545455,0.413793103448,0.0,0.0,49.159299
67.0,48.279097,0.5,0.521739130435,0.0,0.0,48.279097
68.0,48.333807,0.5,0.384615384615,0.0,0.0,48.333807
69.0,48.240281,0.636363636364,0.4375,0.0,0.0,48.240281
70.0,48.768956,0.636363636364,0.48275862069,0.0,0.0,48.768956
71.0,71.94862,0.37037037037,0.434782608696,0.0,1.0,11.94862
72.0,48.402215,0.444444444444,0.461538461538,0.0,0.0,48.402215
73.0,48.472107,0.615384615385,0.5,0.0,0.0,48.472107
74.0,48.452159,0.6,0.724137931034,0.0,0.0,48.452159
75.0,48.44348,0.516129032258,0.695652173913,0.0,0.0,48.44348
76.0,48.469616,0.459459459459,0.653846153846,0.0,0.0,48.469616
77.0,48.469731,0.566666666667,0.53125,0.0,0.0,48.469731
78.0,48.302394,0.621621621622,0.793103448276,0.0,0.0,48.302394
79.0,48.537124,0.4375,0.608695652174,0.0,0.0,48.537124
80.0,55.426335,0.542857142857,0.730769230769,0.0,0.0,55.426335
81.0,80.099891,0.627906976744,0.84375,0.0,1.0,20.099891
82.0,48.657172,0.527777777778,0.655172413793,0.0,0.0,48.657172
83.0,49.093074,0.463414634146,0.826086956522,0.0,0.0,49.093074
84.0,49.138061,0.55,0.846153846154,0.0,0.0,49.138061
85.0,49.778265,0.641025641026,0.78125,0.0,0.0,49.778265
86.0,48.689282,0.604166666667,1.0,0.0,0.0,48.689282
87.0,48.666236,0.477272727273,0.913043478261,0.0,0.0,48.666236
88.0,48.731449,0.55,0.846153846154,0.0,0.0,48.731449
89.0,48.756169,0.615384615385,0.75,0.0,0.0,48.756169
90.0,49.650029,0.590909090909,0.896551724138,0.0,0.0,49.650029
91.0,75.155562,0.487804878049,0.869565217391,0.0,1.0,15.155562
92.0,48.891505,0.525,0.807692307692,0.0,0.0,48.891505
93.0,49.514024,0.666666666667,0.9375,0.0,0.0,49.514024
94.0,48.894006,0.583333333333,0.965517241379,0.0,0.0,48.894006
95.0,49.485035,0.475,0.826086956522,0.0,0.0,49.485035
96.0,49.238367,0.512195121951,0.807692307692,0.0,0.0,49.238367
97.0,50.093535,0.625,0.9375,0.0,0.0,50.093535
98.0,50.393414,0.553191489362,0.896551724138,0.0,0.0,50.393414
99.0,49.521365,0.448979591837,0.95652173913,0.0,0.0,49.521365
100.0,49.542531,0.545454545455,0.923076923077,0.0,0.0,49.542531
